1743184278.499,-0.5934,1.2059,0.3954,-1.9973
1743184278.518,-0.5935,1.2058,0.3954,-1.9971
1743184278.524,-0.5936,1.2057,0.3955,-1.9972
1743184278.550,-0.5935,1.2055,0.3955,-1.9975
1743184278.568,-0.5936,1.2053,0.3954,-1.9973
1743184278.583,-0.5940,1.2051,0.3952,-1.9961
1743184278.601,-0.5948,1.2044,0.3952,-1.9932
1743184278.616,-0.5959,1.2029,0.3952,-1.9893
1743184278.633,-0.5973,1.2006,0.3951,-1.9855
1743184278.649,-0.5991,1.1976,0.3949,-1.9813
1743184278.667,-0.6013,1.1939,0.3950,-1.9768
1743184278.684,-0.6038,1.1896,0.3952,-1.9719
1743184278.699,-0.6068,1.1849,0.3954,-1.9667
1743184278.717,-0.6100,1.1800,0.3954,-1.9603
1743184278.733,-0.6137,1.1750,0.3954,-1.9528
1743184278.741,-0.6157,1.1725,0.3954,-1.9488
1743184278.768,-0.6217,1.1649,0.3953,-1.9352
1743184278.784,-0.6259,1.1598,0.3953,-1.9255
1743184278.801,-0.6299,1.1543,0.3953,-1.9159
1743184278.816,-0.6335,1.1490,0.3956,-1.9067
1743184278.833,-0.6373,1.1439,0.3960,-1.8974
1743184278.850,-0.6414,1.1387,0.3959,-1.8879
1743184278.867,-0.6454,1.1336,0.3959,-1.8781
1743184278.883,-0.6491,1.1281,0.3959,-1.8683
1743184278.899,-0.6527,1.1225,0.3961,-1.8591
1743184278.918,-0.6565,1.1170,0.3964,-1.8503
1743184278.932,-0.6602,1.1119,0.3966,-1.8407
1743184278.941,-0.6621,1.1095,0.3967,-1.8363
1743184278.966,-0.6677,1.1018,0.3966,-1.8236
1743184278.983,-0.6713,1.0964,0.3966,-1.8156
1743184278.999,-0.6747,1.0910,0.3966,-1.8081
1743184279.017,-0.6781,1.0854,0.3967,-1.8011
1743184279.033,-0.6813,1.0799,0.3969,-1.7939
1743184279.049,-0.6843,1.0742,0.3967,-1.7865
1743184279.066,-0.6872,1.0685,0.3966,-1.7808
1743184279.083,-0.6902,1.0626,0.3966,-1.7788
1743184279.100,-0.6927,1.0567,0.3967,-1.7795
1743184279.116,-0.6948,1.0509,0.3967,-1.7820
1743184279.133,-0.6968,1.0451,0.3965,-1.7837
1743184279.149,-0.6988,1.0389,0.3964,-1.7834
1743184279.159,-0.6998,1.0359,0.3964,-1.7827
1743184279.175,-0.7019,1.0295,0.3963,-1.7808
1743184279.200,-0.7051,1.0198,0.3960,-1.7786
1743184279.216,-0.7073,1.0132,0.3957,-1.7785
1743184279.234,-0.7098,1.0068,0.3954,-1.7795
1743184279.250,-0.7123,1.0003,0.3953,-1.7802
1743184279.266,-0.7149,0.9940,0.3953,-1.7805
1743184279.283,-0.7171,0.9879,0.3951,-1.7804
1743184279.301,-0.7191,0.9819,0.3946,-1.7796
1743184279.318,-0.7208,0.9760,0.3946,-1.7786
1743184279.334,-0.7225,0.9699,0.3945,-1.7779
1743184279.341,-0.7234,0.9669,0.3945,-1.7778
1743184279.366,-0.7264,0.9578,0.3943,-1.7783
1743184279.382,-0.7287,0.9519,0.3943,-1.7785
1743184279.399,-0.7311,0.9457,0.3943,-1.7782
1743184279.416,-0.7336,0.9398,0.3944,-1.7782
1743184279.432,-0.7360,0.9336,0.3946,-1.7782
1743184279.449,-0.7383,0.9273,0.3945,-1.7783
1743184279.466,-0.7405,0.9210,0.3944,-1.7787
1743184279.482,-0.7426,0.9148,0.3944,-1.7785
1743184279.499,-0.7445,0.9088,0.3945,-1.7778
1743184279.516,-0.7465,0.9027,0.3943,-1.7769
1743184279.524,-0.7476,0.8997,0.3942,-1.7766
1743184279.551,-0.7509,0.8905,0.3941,-1.7763
1743184279.566,-0.7530,0.8844,0.3940,-1.7763
1743184279.583,-0.7551,0.8784,0.3939,-1.7764
1743184279.600,-0.7571,0.8726,0.3939,-1.7765
1743184279.617,-0.7593,0.8666,0.3939,-1.7769
1743184279.633,-0.7617,0.8605,0.3939,-1.7770
1743184279.648,-0.7640,0.8543,0.3939,-1.7768
1743184279.666,-0.7662,0.8482,0.3937,-1.7764
1743184279.682,-0.7683,0.8422,0.3936,-1.7760
1743184279.700,-0.7703,0.8361,0.3937,-1.7757
1743184279.715,-0.7724,0.8299,0.3938,-1.7757
1743184279.725,-0.7735,0.8268,0.3938,-1.7757
1743184279.749,-0.7766,0.8176,0.3937,-1.7755
1743184279.766,-0.7786,0.8117,0.3936,-1.7754
1743184279.783,-0.7806,0.8059,0.3938,-1.7752
1743184279.800,-0.7827,0.8003,0.3941,-1.7747
1743184279.816,-0.7849,0.7942,0.3942,-1.7749
1743184279.825,-0.7860,0.7912,0.3943,-1.7750
1743184279.850,-0.7894,0.7821,0.3940,-1.7748
1743184279.867,-0.7915,0.7760,0.3939,-1.7744
1743184279.884,-0.7935,0.7698,0.3939,-1.7741
1743184279.901,-0.7957,0.7636,0.3939,-1.7740
1743184279.908,-0.7968,0.7606,0.3940,-1.7740
1743184279.933,-0.8001,0.7513,0.3939,-1.7739
1743184279.942,-0.8011,0.7483,0.3939,-1.7738
1743184279.968,-0.8040,0.7393,0.3938,-1.7739
1743184279.984,-0.8060,0.7331,0.3937,-1.7745
1743184280.000,-0.8080,0.7270,0.3938,-1.7748
1743184280.016,-0.8101,0.7208,0.3938,-1.7751
1743184280.033,-0.8123,0.7146,0.3939,-1.7748
1743184280.049,-0.8144,0.7084,0.3936,-1.7740
1743184280.067,-0.8165,0.7022,0.3933,-1.7736
1743184280.083,-0.8186,0.6961,0.3933,-1.7734
1743184280.101,-0.8207,0.6899,0.3934,-1.7740
1743184280.116,-0.8225,0.6849,0.3944,-1.7764
1743184280.135,-0.8246,0.6791,0.3946,-1.7770
1743184280.150,-0.8265,0.6727,0.3943,-1.7768
1743184280.166,-0.8284,0.6668,0.3942,-1.7768
1743184280.183,-0.8305,0.6606,0.3942,-1.7771
1743184280.199,-0.8327,0.6545,0.3943,-1.7770
1743184280.216,-0.8349,0.6485,0.3942,-1.7767
